Account_Key,Billing_Num,Book_key,Book_Cycle,Billing_Cycle,Balance,BAR,Total_Due,TDtoBRatio,Instalment,Opening_Balance,Opening_Arrears,Opening_Total_Due,Opening_acc_status,Opening_acc_age,Current_Due,Xdays_Due,Due_30days,Due_60days,Due_90days,Due_120days,Due_150days,Due_180days,Due_210days,Current_per,Xdays_per,30days_per,60days_per,90days_per,120days_per,150days_per,180days_per,210days_per,Deliquency,DC,TDtoBal,ARtoBal,Recency,Account_Age,Case_Age,Original_Band,Current_Band,Existing_Account,PropensistyToRol,BehaviourRiskScore,PaymentProjectionScore,Digigroup,Contact_Score,Credit_Risk,Missing,PContacts,PRPCs,PSMSs,PEmails,PLetters,PDOs,PPTPs,PAttempts,Previous_Account,Previous_Total_Due,Previous_Payment,Previous_Payment_Amount,Previous_Payment_Perc,Previous_Cure,Current_Payment,Current_Payment_Amount,Current_Cure,Age,Gender,LSM,Income_Band,Home_Ownership_Status,Director_Status,ped_id_number,Person1_Score,Person1_MaritalStatus,Person1_MarriageDate,Person1_Gender,Deceased1_IsDeceased,Deceased1_DateOfDeath,Deceased1_PlaceOfDeath,Address1_Score,Address1_ComplexNumber,CreditScore1_CreditScore,CreditScore1_CreditScoreCategory,StrikeDates1_StrikeDate1,StrikeDates1_StrikeDate2,StrikeDates1_StrikeDate3,Judgements1_PersonName,Judgements1_Plaintiff,Judgements1_Attorneys,Judgements1_JudgmentAmount,Income1_Income,Income1_Confidence,EagleEye1_HasDefault,EagleEye1_HasJudgment,EagleEye1_IsDirector,EagleEye1_UnderDebtReview,EagleEye1_OwnsProperty,EagleEye1_LastEmploymentUpdate,EagleEye1_HasPPAccounts,EagleEye1_HasPPAdverse,CellNumber1_Score,CellNumber1_TelNumber,CellNumber1_TelType,CellNumber1_LatestDate,CellNumber2_Score,CellNumber2_TelNumber,CellNumber2_TelType,CellNumber2_LatestDate,CellNumber3_Score,CellNumber3_TelNumber,CellNumber3_TelType,CellNumber3_LatestDate,WorkNumber1_Score,WorkNumber1_TelNumber,WorkNumber1_TelType,WorkNumber1_LatestDate,WorkNumber2_Score,WorkNumber2_TelNumber,WorkNumber2_TelType,WorkNumber2_LatestDate,WorkNumber3_Score,WorkNumber3_TelNumber,WorkNumber3_TelType,WorkNumber3_LatestDate,HomeNumber1_Score,HomeNumber1_TelNumber,HomeNumber1_TelType,HomeNumber1_LatestDate,HomeNumber2_Score,HomeNumber2_TelNumber,HomeNumber2_TelType,HomeNumber2_LatestDate,HomeNumber3_Score,HomeNumber3_TelNumber,HomeNumber3_TelType,HomeNumber3_LatestDate,Employer1_OriginalEmployerName,Employer1_Occupation,Employer1_LatestDate,Employer1_EmployerTelephone,Employer2_OriginalEmployerName,Employer2_Occupation,Employer2_LatestDate,Employer2_EmployerTelephone
1105231022,1,6637,Dec 2025,1,24078.9,0.827,19913.77,0.827,1153.91,24349.79,20063.58,19330.59,0,11,19913.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.827,0.827,9,95,2879,1,5,1,0.888,365.59,0.3656,9,,10.0,0,5,1,4,0,2,1,1,24,-1,20952.81,0,0.0,0.0,0,0,0.0,0,75.0,2.0,2,8,0,1,7652679890840,100.0,,Unknown,Female,False,,,,427.0,370.0,ThinFile,15.0,14.0,0.0,,,,0,,,False,False,False,False,True,2025-03-31,True,False,76.5,0813171249,,2023-03-10,58.3,,Home,,59.2,,Home,2025-02-19,57.8,0829374299,Cell,,55.6,,,,,0710869934,Work,,85.8,0793239807,Home,,86.4,,Work,,,,Home,2023-05-29,,,2018-05-14,,Woolworths,Clerk,2019-01-21,
1106011958,2,6638,Jan 2026,2,28912.14,0.337,9744.02,0.337,995.92,29306.06,10187.53,9304.29,0,5,3801.6499999999996,2086.41,3111.93,744.03,0.0,0.0,0.0,0.0,0.0,0.3902,0.2141,0.3194,0.0764,0.0,0.0,0.0,0.0,0.0,4,4,0.337,0.337,47,13,409,2,5,1,0.8724,684.97,0.6854,2,67.0,,1,5,3,3,1,0,0,1,4,-1,9200.52,0,0.0,0.0,0,1,7860.64,0,71.0,1.0,99,3,99,1,3388573708281,,Married,2009-01-21,,False,,,,,660.0,Normal,1.0,29.0,2.0,,,,0,,,,,,,,,,,56.2,,Cell,2022-09-17,53.4,0715791707,Work,,79.5,,Cell,2025-07-23,85.2,,,,53.5,0819306635,,2024-06-28,98.9,0730935918,Home,2023-01-23,90.0,,,,86.9,,Work,,83.1,,,2024-03-21,,Technician,,0734174166,Eskom,Technician,,
1105121440,3,6637,Oct 2025,4,27938.87,0.5502,15370.74,0.5502,951.34,28389.36,14982.8,15598.35,0,10,15370.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5502,0.5502,21,112,3369,1,3,1,0.0197,460.91,0.568,5,1.0,,1,6,4,3,1,2,0,3,3,-1,15909.06,0,0.0,0.0,0,0,0.0,0,50.0,2.0,5,99,0,99,2225869755255,100.0,Single,2003-07-17,Female,False,,,64.9,,400.0,ThinFile,,22.0,5.0,,,,0,4303.0,Low,False,False,False,False,False,2022-11-12,True,True,60.0,,,2023-03-21,62.8,0792107349,,,62.9,,Home,2024-07-25,83.6,0799711795,,,56.1,,Home,2022-11-07,52.8,0723469893,,2020-05-22,83.1,0842539381,,2024-05-28,,0742814386,Home,2025-07-06,70.6,0798886536,,2020-04-22,Self Employed,Director,,0792351277,Metro Municipality,Director,,
1105234677,1,6647,Nov 2025,1,77943.14,0.4388,34200.39,0.4388,3745.2,75361.32,33861.93,33957.24,0,5,34200.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4388,0.4388,47,22,678,1,1,-1,0.7734,827.26,0.2245,5,35.0,5.0,0,9,3,2,2,2,0,3,5,1,36200.86,0,0.0,0.0,0,0,0.0,0,34.0,2.0,6,99,99,0,8932345050943,100.0,,2012-08-19,Female,,,,,,500.0,Normal,28.0,2.0,16.0,,,,0,1058.0,Low,False,False,False,False,False,2022-10-28,False,False,,0784174959,,,59.2,0737499037,,,54.7,,,,,,Cell,2025-05-19,97.8,0713064999,,2020-07-18,64.1,,,,87.6,,Home,2025-06-28,,,Home,2021-09-27,76.4,0722494119,Work,2020-07-14,ABC Corp,Technician,2016-01-23,0838357074,,Analyst,,
1105122742,4,6647,Oct 2025,4,9775.92,0.4202,4107.99,0.4202,382.09,9963.43,4259.48,4299.34,0,10,306.26,822.42,623.79,698.55,974.15,682.82,0.0,0.0,0.0,0.0746,0.2002,0.1518,0.17,0.2371,0.1662,0.0,0.0,0.0,6,6,0.4202,0.4202,18,103,3099,1,2,1,0.0139,15.89,0.859,3,82.0,9.0,0,1,1,3,0,1,1,0,3,1,4438.61,1,3778.58,0.8513,0,0,0.0,0,,2.0,99,99,0,0,6798755244566,100.0,Single,2008-12-06,Male,False,,,,638.0,730.0,Normal,,9.0,15.0,,,,0,3476.0,Low,False,False,False,False,False,2019-06-22,True,False,70.8,0847778627,,2021-10-02,55.0,0813200831,,,,,Work,2021-03-02,96.3,0819797681,,2021-04-28,,,Cell,2024-08-29,50.3,,Work,,71.4,0819569477,,2023-07-13,88.6,0797669067,Work,2024-09-13,84.0,0767338961,,2024-12-16,Self Employed,Engineer,,,Standard Bank,,2024-12-25,
1104951782,1,6648,Dec 2025,1,36525.2,0.9881,36089.29,0.9881,1907.18,38311.28,36326.03,37512.43,0,11,10658.11,2951.19,3776.13,8417.01,10286.85,0.0,0.0,0.0,0.0,0.2953,0.0818,0.1046,0.2332,0.285,0.0,0.0,0.0,0.0,5,5,0.9881,0.9881,15,74,2241,2,4,1,0.1052,192.56,0.4543,7,51.0,-1.0,0,7,3,3,0,1,2,3,18,-1,36226.03,0,0.0,0.0,0,0,0.0,0,55.0,2.0,8,7,1,99,1717812479396,,,Unknown,Female,False,,,,,480.0,Normal,28.0,5.0,,,,,0,12261.0,Low,False,False,False,False,False,2023-05-01,False,True,56.9,0816170663,Home,2024-12-19,82.3,0715775151,Work,,73.8,0726592288,Cell,2023-08-05,52.2,0713105309,,2022-11-12,57.7,0841630033,,,62.0,0744731044,Home,,98.2,0747615485,,2021-11-19,76.9,0824048290,,2022-10-24,,0842821500,Cell,2023-02-18,Shoprite,Teacher,,,Metro Municipality,Manager,2015-01-18,0841564308
1105233022,3,6637,Dec 2025,4,14586.34,0.8376,12217.17,0.8376,698.41,13869.32,12171.59,12750.14,0,8,12217.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8376,0.8376,40,98,2948,3,2,1,0.8163,808.41,0.9801,1,34.0,10.0,0,0,0,5,1,0,1,3,5,-1,11468.92,1,8978.48,0.7829,0,1,9791.89,0,,1.0,99,4,2,0,8096668046683,100.0,Single,None,Male,False,,,56.7,,500.0,Normal,2.0,,23.0,,,,0,14871.0,Low,True,False,True,False,True,2022-11-05,True,False,,0724988520,Home,2025-01-02,,0713867080,,2020-08-16,,0726487644,Work,2023-10-23,,0823115071,Work,2023-12-26,86.2,0741015563,Work,2021-08-26,,,Cell,2022-04-04,67.1,0815359641,Cell,2020-01-16,84.7,0742793721,,,,,,,,Nurse,2015-03-27,0733719328,Sasol,Supervisor,2024-11-06,0721971335
1104954098,3,6635,Dec 2025,2,4734.09,0.8569,4056.78,0.8569,259.97,4900.49,4246.79,4213.3,0,4,4056.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8569,0.8569,9999,0,23,1,4,0,0.791,167.43,0.8824,6,62.0,1.0,1,0,0,0,2,2,1,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,55.0,1.0,4,4,2,1,5935104354644,100.0,Divorced,Unknown,Female,False,,,44.9,,,,8.0,,,,,,0,7859.0,Low,False,False,False,False,True,2024-10-10,False,False,87.0,,Work,2021-09-03,61.4,,Cell,,72.5,,Home,2024-07-10,,0830791936,Work,2024-05-20,,0823439631,,,59.9,0792260051,,,70.9,0799812474,Home,2025-08-20,,0734862354,Cell,2023-03-25,,,,,,,2022-01-16,0849672495,XYZ Ltd,Technician,2018-08-28,0732540673
1105231618,1,6636,Oct 2025,2,26505.27,0.8241,21842.28,0.8241,1044.05,25360.87,21948.06,21279.39,0,8,21842.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8241,0.8241,59,108,3245,2,1,1,0.1772,741.45,,5,18.0,1.0,0,10,8,1,1,2,0,0,12,-1,21004.95,0,0.0,0.0,0,1,10972.1,0,67.0,1.0,6,99,99,0,9316287811413,100.0,Married,,Male,False,,,40.9,,330.0,ThinFile,21.0,20.0,,,,,0,10285.0,Medium,False,False,False,False,False,,False,False,99.1,0849711769,,,,,,2024-03-14,,0840959732,Cell,2024-08-26,,,Home,2022-01-21,50.3,0729099115,,2020-11-16,,0742122462,Cell,,58.4,,Home,2021-09-17,,,Cell,2024-03-12,96.3,0783390891,,2024-11-22,Standard Bank,Consultant,2019-02-17,,Self Employed,Nurse,2025-08-03,
1104959495,2,6637,Nov 2025,4,20603.26,0.5116,10539.67,0.5116,1209.56,20929.79,10416.13,10337.29,0,7,2383.43,2241.87,281.77,1476.53,2056.51,2099.56,0.0,0.0,0.0,0.2261,0.2127,0.0267,0.1401,0.1951,0.1992,0.0,0.0,0.0,6,6,0.5116,0.5116,25,35,1073,2,4,1,0.0064,491.72,0.7737,7,82.0,5.0,1,2,2,1,0,1,0,0,14,-1,11202.34,0,0.0,0.0,0,0,0.0,0,21.0,1.0,7,2,1,0,,100.0,Single,None,Female,False,,,60.2,352.0,520.0,Normal,21.0,,11.0,,,,0,1421.0,Low,,,,,,,,,93.5,0730159724,Home,,81.9,0780308346,Work,2023-11-27,96.6,0848972115,Work,2021-06-07,54.4,,Work,2021-03-08,,,Work,,84.6,0837663773,Work,2024-11-24,,,Home,,,,,,,0744461687,Home,,Eskom,Engineer,2022-11-24,,Metro Municipality,,2024-02-21,0739536973
1105079978,4,6634,Nov 2025,3,60305.19,0.7063,42591.66,0.7063,3148.1,62414.72,43484.33,42410.78,0,3,9265.23,10115.64,18812.5,4398.29,0.0,0.0,0.0,0.0,0.0,0.2175,0.2375,0.4417,0.1033,0.0,0.0,0.0,0.0,0.0,4,4,0.7063,0.7063,17,103,3113,2,1,1,0.726,678.32,0.1476,7,85.0,-1.0,1,2,0,0,2,2,1,3,4,-1,44487.42,0,0.0,0.0,0,0,0.0,0,25.0,2.0,10,7,0,1,8626310465055,100.0,Married,None,Male,False,,,91.7,416.0,,,17.0,25.0,,,,,0,2364.0,Low,False,False,False,False,False,,True,True,77.7,,,2021-12-03,,,Home,,55.0,,Work,2020-10-31,63.0,0734024650,Work,2022-02-28,78.2,,Cell,,,0787172092,,2023-06-09,,,Home,2025-12-17,94.1,,Work,2024-02-25,62.5,0811975249,,2020-12-22,FNB,Clerk,2015-11-11,,Sasol,Driver,2020-10-10,0848646977
1105079652,1,6648,Nov 2025,2,14397.73,0.5569,8018.61,0.5569,364.73,14186.5,7658.5,8015.01,0,3,710.99,5739.33,1568.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0887,0.7158,0.1956,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.5569,0.5569,11,70,2127,1,3,1,0.4831,2.23,0.3936,9,3.0,8.0,0,5,0,4,1,1,1,2,3,1,7777.61,1,4612.74,0.5931,0,0,0.0,0,18.0,2.0,9,3,99,0,1623241814813,100.0,,,Female,False,,,,491.0,360.0,ThinFile,13.0,15.0,,,,,0,9422.0,Medium,False,False,False,True,True,,True,True,,0784504204,Work,,,,Work,,,0749460043,,2024-10-11,75.5,,Work,,64.0,0791933005,,2024-01-20,79.4,0746238171,Work,2022-03-01,,0826347511,,2023-11-23,72.4,,Cell,2020-09-06,84.7,,,,,Manager,2023-11-13,,,,,
1105126317,1,6636,Nov 2025,4,71917.69,0.5064,36421.04,0.5064,4272.66,72823.53,34637.9,35894.69,0,12,1179.49,6484.22,3586.38,6531.98,5193.39,5208.92,710.37,4977.06,2549.23,0.0324,0.178,0.0985,0.1793,0.1426,0.143,0.0195,0.1367,0.07,9,9,0.5064,0.5064,3,84,2528,5,5,1,0.8168,268.79,0.8077,3,56.0,10.0,0,7,1,3,0,1,0,1,6,-1,36351.97,1,21455.05,0.5902,0,0,0.0,0,19.0,1.0,99,99,1,1,9915786308760,,Married,Unknown,Male,False,,,,,570.0,Normal,26.0,10.0,,,,,0,37471.0,Medium,,,,,,,,,52.2,0725819041,Cell,2024-04-24,85.7,0811119361,Cell,,76.5,0844866282,Home,2020-11-08,93.1,0841147981,,,56.4,0783464738,,2025-07-29,74.6,,,,,0720388821,,,56.9,0733093760,,,,,Work,,ABC Corp,Manager,2016-12-11,,Shoprite,,2016-01-12,
1105236131,4,6637,Nov 2025,1,64365.47,0.7527,48444.87,0.7527,1788.67,61844.92,46399.57,48944.77,0,6,48444.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7527,0.7527,18,70,2103,1,2,1,0.7565,551.69,0.0324,10,,,1,1,1,0,1,1,1,1,10,1,50631.56,0,0.0,0.0,0,1,40564.98,0,39.0,1.0,99,7,0,1,1606922617959,100.0,Divorced,None,,False,,,81.0,,650.0,Normal,20.0,3.0,4.0,,,,0,7461.0,Low,False,False,False,True,False,,True,False,62.9,,Home,2021-06-12,75.6,0783652866,Work,,,0833034046,,2022-01-08,95.9,,Cell,,60.7,,Work,2022-10-29,,,,,67.5,0815794958,,,99.3,,,2025-01-19,92.9,,,2022-02-21,Eskom,Teacher,,0765866443,Sasol,,2016-12-21,
1104952435,1,6634,Oct 2025,4,8742.19,0.825,7211.96,0.825,392.99,8781.3,7308.26,7214.38,0,1,2450.56,609.61,2235.28,1587.06,329.45,0.0,0.0,0.0,0.0,0.3398,0.0845,0.3099,0.2201,0.0457,0.0,0.0,0.0,0.0,5,5,0.825,0.825,19,110,3315,1,3,-1,0.4129,703.83,0.0076,4,63.0,9.0,1,10,3,0,1,0,0,0,4,1,7703.48,1,7010.3,0.91,0,1,4750.77,0,28.0,2.0,99,7,99,0,9374312711537,100.0,Married,,,False,,,49.2,557.0,,,,,14.0,,,,0,13012.0,Low,False,False,False,False,False,2022-03-29,True,False,96.7,,Cell,2024-01-20,,0714462486,,2020-02-11,83.0,,,2020-05-01,75.9,,,,,0814992187,Cell,,60.3,0798478664,Home,2020-09-20,94.5,,Home,,53.6,,Cell,,,0822688084,Home,,Old Mutual,Nurse,2016-05-23,0833352689,,,2020-12-25,
1105129090,1,6637,Dec 2025,4,39720.26,0.7488,29741.26,0.7488,2240.97,41082.97,31043.05,28559.77,0,4,29741.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7488,0.7488,9999,0,1,1,2,0,0.1051,687.6,0.1702,6,67.0,10.0,1,0,0,0,0,0,0,2,0,0,0.0,0,0.0,0.0,0,0,0.0,0,39.0,2.0,3,99,2,0,8944155693722,,Married,,,,,,53.0,,810.0,Normal,18.0,16.0,24.0,,,,0,6213.0,Low,True,False,False,False,False,2024-12-16,False,True,,0769514110,,2025-12-14,63.3,,Home,,,,Cell,,,,,2023-03-25,,,,,50.6,0780981703,Cell,2022-10-10,,0849851103,Home,2023-12-07,62.9,0784833568,,2025-10-28,51.0,0746142793,Cell,2024-03-27,Woolworths,Director,2025-03-26,,Eskom,Teacher,2016-05-18,0815731091
1105123664,3,6648,Dec 2025,1,64082.91,0.3109,19924.32,0.3109,1386.63,62692.42,20109.76,19034.09,0,5,19924.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.3109,0.3109,9,107,3210,1,3,1,0.3502,859.01,0.7689,2,90.0,10.0,0,4,1,0,1,1,0,3,13,1,21784.88,0,0.0,0.0,0,0,0.0,0,37.0,1.0,6,3,1,1,1530565384143,100.0,Widowed,None,,False,,,97.4,,790.0,Normal,7.0,,17.0,,,,0,1856.0,Low,,,,,,,,,,0840884008,Home,2023-04-05,84.5,0727670217,Cell,,65.5,,Cell,2025-09-02,,0794128264,Cell,,90.9,,,2021-03-15,,,Home,2025-03-31,,0733853730,Home,2023-10-21,,0843396346,Work,,84.9,,Work,2022-08-06,,Driver,2019-04-23,0799020743,ABC Corp,,2020-01-16,0845124221
1105072409,1,6634,Nov 2025,1,64895.7,0.9253,60048.23,0.9253,2231.27,64298.84,60327.94,57477.96,0,3,22019.67,16744.1,12142.9,4371.47,4770.09,0.0,0.0,0.0,0.0,0.3667,0.2788,0.2022,0.0728,0.0794,0.0,0.0,0.0,0.0,5,5,0.9253,0.9253,4,106,3195,5,3,1,0.6185,,0.4275,2,,7.0,0,7,3,0,2,2,1,0,7,1,65119.58,0,0.0,0.0,0,0,0.0,0,63.0,1.0,2,4,2,1,6585996042802,100.0,Single,1993-04-09,Male,,,,65.0,,370.0,ThinFile,8.0,,16.0,,,,0,12417.0,Medium,False,False,True,True,False,2020-03-14,False,False,86.9,0713317511,,2023-11-06,,0830478508,Cell,,,,Home,2022-04-23,,,Work,,70.5,,,2022-08-20,82.5,0720825390,Home,,,0736560799,Home,2022-12-11,79.5,0787687978,Work,2023-03-23,96.9,0837729492,Home,,Shoprite,,,,Woolworths,Consultant,,0719482092
1104958216,2,6636,Dec 2025,3,69589.9,0.3891,27074.35,0.3891,3146.4,67132.69,27393.69,25854.87,0,2,2491.76,6852.61,5954.51,4291.47,7484.0,0.0,0.0,0.0,0.0,0.092,0.2531,0.2199,0.1585,0.2764,0.0,0.0,0.0,0.0,5,5,0.3891,0.3891,7,30,901,3,3,1,0.6784,353.34,0.6006,2,63.0,,0,5,4,2,2,1,0,3,28,1,25141.67,0,0.0,0.0,0,1,24206.7,0,39.0,2.0,5,3,2,0,9068575532807,100.0,Single,2000-01-28,Female,,,,92.7,,570.0,Normal,10.0,26.0,29.0,,,,0,10429.0,Medium,False,False,False,False,False,2022-08-07,True,False,95.7,0832728992,Work,2021-07-19,,0720495678,,,77.7,0721046918,,2024-07-05,,,Home,2025-01-16,71.8,0737758510,Work,,58.8,0769023585,,,,0744283312,Cell,2023-03-27,63.0,0729612870,Work,,,0742944149,Cell,2024-11-05,XYZ Ltd,Nurse,2016-04-22,0727201347,XYZ Ltd,Teacher,2015-06-07,
1105074205,3,6648,Nov 2025,4,65202.57,0.8135,53041.8,0.8135,2041.1,63237.19,55035.45,55433.1,0,12,118.36,2489.61,20644.12,7719.17,6592.76,15477.78,0.0,0.0,0.0,0.0022,0.0469,0.3892,0.1455,0.1243,0.2918,0.0,0.0,0.0,6,6,0.8135,0.8135,22,34,1039,4,5,1,0.6377,656.94,0.3001,5,84.0,9.0,1,8,7,2,0,0,0,2,13,1,51189.55,1,36469.11,0.7124,0,0,0.0,0,47.0,1.0,7,8,99,99,4225870723343,100.0,Married,None,Male,False,,,52.4,971.0,370.0,ThinFile,19.0,30.0,25.0,,,,0,4620.0,Low,False,False,True,True,True,,True,False,,0739327900,Cell,,,0847221761,Home,,86.1,0790759053,Home,2024-10-07,,,Home,2025-12-24,69.1,0799774507,Home,,90.5,0725295048,Work,2020-08-29,,0788065822,Home,2023-07-06,61.8,0815890163,Cell,,71.9,,Cell,2023-04-20,,Teacher,2019-03-03,,Standard Bank,,2023-01-07,
1104952001,4,6635,Oct 2025,3,51089.31,0.9183,46917.37,0.9183,1726.73,48607.03,45475.32,45904.83,0,7,9031.85,18447.72,11912.52,7525.28,0.0,0.0,0.0,0.0,0.0,0.1925,0.3932,0.2539,0.1604,0.0,0.0,0.0,0.0,0.0,4,4,0.9183,0.9183,16,70,2120,2,1,1,0.103,178.33,0.1267,7,41.0,8.0,1,3,1,0,0,0,0,1,4,1,46687.14,0,0.0,0.0,0,0,0.0,0,22.0,1.0,8,8,0,0,5334355889987,100.0,Widowed,,Female,False,,,92.0,,420.0,ThinFile,19.0,29.0,12.0,,,,0,7558.0,Low,False,False,False,False,False,2020-11-05,True,False,82.4,0790626988,Work,,87.5,,Home,,,0728286736,,2024-02-09,97.0,,Cell,,87.3,,,,79.6,0737230728,Cell,,,0761321812,,2023-12-25,67.4,0818619515,,,85.0,,Cell,,FNB,,2016-03-04,0711439131,ABC Corp,Supervisor,2021-06-17,0794276440
1106012767,4,6637,Dec 2025,4,47649.55,0.4148,19765.9,0.4148,1270.12,46699.34,19957.34,20156.54,0,9,19765.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4148,0.4148,9999,0,6,5,2,0,0.1299,959.91,0.3093,6,57.0,,0,0,0,0,0,0,1,2,0,0,0.0,0,0.0,0.0,0,0,0.0,0,33.0,2.0,99,99,1,1,,,Widowed,Unknown,Male,False,,,86.1,,,,19.0,,,,,,0,3976.0,Low,False,False,False,False,True,2022-05-04,True,False,,0796840618,,2021-06-11,69.2,0816640471,Home,2025-04-23,92.2,0727953613,,2025-10-10,86.4,0714084053,,2020-04-06,,,,2021-08-15,,,,,,0847409268,Home,2022-02-23,99.7,0828273474,,2020-07-06,95.5,0760276247,,2020-03-15,,Nurse,2021-10-31,0834554533,Metro Municipality,,,
1105125981,3,6638,Jan 2026,4,2850.38,0.7374,2101.88,0.7374,76.02,2808.09,2087.49,2206.1,0,1,180.33,472.63,628.66,238.39,341.49,240.38,0.0,0.0,0.0,0.0858,0.2249,0.2991,0.1134,0.1625,0.1144,0.0,0.0,0.0,6,6,0.7374,0.7374,71,109,3273,1,4,1,0.2113,289.35,0.7669,7,69.0,2.0,1,5,2,5,0,2,2,2,16,-1,2115.55,0,0.0,0.0,0,0,0.0,0,49.0,2.0,99,3,0,99,,100.0,Widowed,2004-07-31,Female,False,,,41.4,,840.0,Normal,6.0,5.0,23.0,,,,0,10740.0,Low,False,False,False,False,True,2024-10-06,True,True,73.1,0838892707,Home,2025-04-09,53.5,0768576974,,2024-06-19,,0797564112,Cell,2024-02-10,67.0,,Home,2023-09-16,85.0,,,2023-06-02,,0731236023,,2025-09-14,99.8,0839965553,,2025-11-21,,0849332277,Home,2020-02-19,92.3,,Work,2020-11-21,ABC Corp,,2017-11-14,0736626406,XYZ Ltd,Clerk,2016-06-26,0712274080
1105232907,4,6634,Jan 2026,2,8440.13,0.7126,6014.13,0.7126,370.79,8271.29,5719.2,5971.88,0,2,6014.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7126,0.7126,9999,0,23,4,2,0,0.5889,755.54,0.2517,5,62.0,4.0,1,0,0,0,2,1,1,1,0,0,0.0,0,0.0,0.0,0,0,0.0,0,61.0,2.0,2,3,2,99,,,Single,1999-06-08,Female,False,,,87.1,,620.0,Normal,15.0,25.0,23.0,,,,0,2086.0,Low,False,False,False,False,False,2021-07-15,True,False,70.9,,Work,2023-04-22,51.2,,Home,2025-04-08,97.3,0796942631,Home,2024-11-29,,,,2022-12-03,90.9,0737077389,,,,,,,78.3,,Work,,75.7,0839697742,,,,,,,Shoprite,Teacher,2022-05-01,,Sasol,Manager,,0723322342
1105121447,2,6648,Oct 2025,4,2521.2,0.9073,2287.42,0.9073,136.57,2447.73,2184.31,2273.36,0,4,2287.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9073,0.9073,9999,0,6,4,5,0,0.8145,175.1,0.7245,4,14.0,10.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,41.0,1.0,99,7,0,1,,,Married,,Female,,,,88.1,,810.0,Normal,5.0,5.0,30.0,,,,0,7229.0,Low,False,False,True,False,False,2022-03-09,True,False,,,,,,0814484880,,2024-02-06,,,Cell,2023-03-02,,,,2024-03-15,79.0,0717767906,,,74.0,,Home,2025-10-08,66.9,,Home,2020-04-14,,0818171345,,,,0711757550,,,,Driver,2024-08-19,,Sasol,Consultant,2016-07-11,
1105078879,2,664,Jan 2026,2,51863.73,0.5737,29754.21,0.5737,1438.43,53597.69,28476.36,31132.89,0,5,29754.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5737,0.5737,12,93,2813,5,2,1,0.4434,,0.1173,2,97.0,6.0,1,4,0,4,2,2,1,1,2,-1,28810.27,0,0.0,0.0,0,0,0.0,0,42.0,2.0,8,3,99,1,2196538689468,100.0,Divorced,None,Female,,,,46.1,,560.0,Normal,21.0,24.0,15.0,,,,0,7176.0,Medium,False,False,True,True,False,2025-03-17,True,True,,0847687064,,2024-06-21,81.4,,Home,,,0742736671,Work,2024-07-01,,,,,,,,2023-06-25,85.0,0825361058,,2023-10-25,69.8,,,2021-09-26,63.7,0742262020,Home,2022-02-26,92.4,0845932738,Home,,,,2024-04-12,,,Teacher,2022-03-26,
